image_number,number_of_paths
181,"(array([13, 33]), array([75, 56]))"
181,"(array([55, 96]), array([111,  49]))"
181,"(array([ 0, 18]), array([103,  36]))"
181,"(array([106,  53]), array([14, 16]))"
181,"(array([95, 44]), array([ 51, 114]))"
181,"(array([110, 110]), array([93, 38]))"
181,"(array([118,   9]), array([ 79, 106]))"
181,"(array([77,  9]), array([ 75, 101]))"
181,"(array([69, 11]), array([19, 95]))"
181,"(array([111,  13]), array([21, 13]))"
181,"(array([93, 46]), array([100,  94]))"
181,"(array([111, 116]), array([114,   8]))"
181,"(array([104,  11]), array([109,  93]))"
181,"(array([88, 92]), array([107,  36]))"
181,"(array([ 90, 109]), array([15, 47]))"
181,"(array([54, 99]), array([ 2, 36]))"
181,"(array([ 80, 104]), array([106,  53]))"
181,"(array([78, 97]), array([80, 49]))"
181,"(array([ 73, 109]), array([ 0, 42]))"
181,"(array([  6, 108]), array([23, 17]))"
181,"(array([111,  13]), array([ 2, 26]))"
181,"(array([  7, 103]), array([92, 61]))"
181,"(array([ 41, 113]), array([14,  7]))"
181,"(array([64, 93]), array([38, 57]))"
181,"(array([108,  37]), array([29, 94]))"
181,"(array([116,  49]), array([ 9, 41]))"
181,"(array([ 0, 26]), array([116,  53]))"
181,"(array([21,  7]), array([94, 92]))"
181,"(array([112,  31]), array([109,  91]))"
181,"(array([49, 83]), array([70, 49]))"
181,"(array([82, 57]), array([ 85, 110]))"
181,"(array([17, 32]), array([112,   1]))"
181,"(array([13,  2]), array([88, 23]))"
181,"(array([23, 44]), array([111,  32]))"
181,"(array([ 3, 18]), array([ 39, 111]))"
181,"(array([101,  89]), array([99,  4]))"
181,"(array([ 97, 100]), array([11, 20]))"
181,"(array([14, 36]), array([71, 90]))"
181,"(array([ 65, 113]), array([23, 39]))"
181,"(array([103,  10]), array([ 72, 106]))"
181,"(array([14, 29]), array([ 73, 106]))"
181,"(array([72,  4]), array([ 69, 118]))"
181,"(array([18, 11]), array([86, 51]))"
181,"(array([72, 47]), array([109,  98]))"
181,"(array([ 2, 41]), array([ 66, 105]))"
181,"(array([105,  38]), array([16, 90]))"
181,"(array([77, 92]), array([56, 50]))"
181,"(array([ 54, 112]), array([104,  41]))"
181,"(array([87, 33]), array([62, 88]))"
181,"(array([18, 13]), array([103,  98]))"
182,"(array([58, 21]), array([0, 7]))"
182,"(array([45, 24]), array([81,  0]))"
182,"(array([ 8, 84]), array([ 74, 113]))"
182,"(array([18, 27]), array([66, 91]))"
182,"(array([ 27, 116]), array([39, 32]))"
182,"(array([84, 19]), array([  0, 108]))"
182,"(array([26, 27]), array([42, 59]))"
182,"(array([82, 10]), array([44,  2]))"
182,"(array([80, 90]), array([114,   2]))"
182,"(array([ 11, 110]), array([60, 24]))"
182,"(array([24, 91]), array([62,  2]))"
183,"(array([ 54, 113]), array([82, 87]))"
183,"(array([111, 105]), array([ 50, 112]))"
183,"(array([12, 49]), array([35,  1]))"
183,"(array([91, 77]), array([52, 15]))"
183,"(array([45, 31]), array([30,  0]))"
183,"(array([30, 61]), array([115,  95]))"
183,"(array([ 82, 115]), array([50, 97]))"
183,"(array([76, 48]), array([40,  4]))"
183,"(array([43, 76]), array([115, 105]))"
183,"(array([55, 81]), array([105, 108]))"
183,"(array([103, 114]), array([32,  0]))"
183,"(array([43, 33]), array([109,  83]))"
183,"(array([55, 71]), array([60, 55]))"
183,"(array([117,  95]), array([22, 49]))"
183,"(array([47, 24]), array([ 93, 113]))"
183,"(array([66, 68]), array([ 84, 114]))"
183,"(array([113, 105]), array([86, 32]))"
184,"(array([18, 53]), array([ 41, 109]))"
184,"(array([ 88, 100]), array([62, 33]))"
184,"(array([ 62, 104]), array([116,  62]))"
184,"(array([ 50, 116]), array([ 83, 103]))"
184,"(array([104,  95]), array([83,  2]))"
184,"(array([77, 40]), array([ 0, 34]))"
184,"(array([21, 84]), array([60,  3]))"
184,"(array([75, 42]), array([29, 10]))"
184,"(array([89, 81]), array([26, 90]))"
184,"(array([95, 15]), array([11,  1]))"
184,"(array([104, 100]), array([87, 66]))"
184,"(array([ 63, 109]), array([45,  1]))"
184,"(array([24, 58]), array([2, 7]))"
185,"(array([108, 108]), array([77, 21]))"
185,"(array([11, 76]), array([114,   3]))"
185,"(array([49, 13]), array([117, 100]))"
185,"(array([81, 97]), array([13, 18]))"
185,"(array([22, 47]), array([113,   1]))"
185,"(array([115,  87]), array([50, 22]))"
185,"(array([47,  4]), array([ 2, 38]))"
185,"(array([ 79, 110]), array([110,  16]))"
185,"(array([16, 15]), array([117,  68]))"
185,"(array([76, 19]), array([114,  71]))"
185,"(array([ 12, 110]), array([76,  4]))"
185,"(array([115,  55]), array([22,  0]))"
185,"(array([105,  10]), array([8, 6]))"
185,"(array([12, 69]), array([ 97, 113]))"
185,"(array([13, 85]), array([ 0, 21]))"
185,"(array([113,  87]), array([77,  2]))"
185,"(array([ 96, 105]), array([  1, 113]))"
185,"(array([ 94, 101]), array([ 0, 19]))"
185,"(array([87,  7]), array([113,  52]))"
185,"(array([107, 106]), array([111,   6]))"
185,"(array([107,  62]), array([29,  5]))"
185,"(array([69, 15]), array([61, 99]))"
185,"(array([111,  55]), array([91,  2]))"
185,"(array([22, 99]), array([80,  0]))"
185,"(array([114,  53]), array([ 0, 60]))"
185,"(array([46,  6]), array([  2, 104]))"
186,"(array([83, 35]), array([115,  87]))"
186,"(array([ 38, 115]), array([  2, 110]))"
186,"(array([ 8, 39]), array([114,  92]))"
186,"(array([21, 26]), array([97, 94]))"
186,"(array([38, 71]), array([66, 23]))"
186,"(array([95,  0]), array([71, 25]))"
186,"(array([59, 36]), array([54,  2]))"
186,"(array([101,  37]), array([56,  0]))"
186,"(array([72, 82]), array([92,  2]))"
186,"(array([100,  37]), array([85, 33]))"
186,"(array([ 31, 112]), array([ 6, 70]))"
186,"(array([85, 25]), array([ 0, 83]))"
186,"(array([25, 96]), array([ 8, 44]))"
186,"(array([81,  3]), array([  0, 114]))"
187,"(array([110,  13]), array([85, 18]))"
187,"(array([108,  24]), array([77, 87]))"
187,"(array([113,  18]), array([67, 51]))"
187,"(array([94, 35]), array([108,  76]))"
187,"(array([60, 56]), array([105,  19]))"
187,"(array([52,  8]), array([54, 96]))"
187,"(array([66, 89]), array([28,  0]))"
187,"(array([43, 79]), array([40,  1]))"
187,"(array([32, 67]), array([60, 90]))"
187,"(array([65, 23]), array([112,   3]))"
187,"(array([69, 89]), array([33, 85]))"
187,"(array([52, 57]), array([108,   5]))"
187,"(array([ 88, 103]), array([53, 89]))"
187,"(array([37,  9]), array([78, 75]))"
187,"(array([46, 26]), array([85, 64]))"
187,"(array([57, 15]), array([109,   8]))"
187,"(array([113,  18]), array([50, 92]))"
188,"(array([19, 32]), array([113,  65]))"
188,"(array([106,  72]), array([  7, 118]))"
188,"(array([103,  39]), array([  0, 114]))"
188,"(array([29, 23]), array([112,  51]))"
188,"(array([ 1, 94]), array([90, 60]))"
188,"(array([88, 91]), array([22, 37]))"
188,"(array([  0, 117]), array([100,  58]))"
188,"(array([86, 80]), array([14, 92]))"
188,"(array([88, 65]), array([  8, 116]))"
188,"(array([91, 88]), array([45, 45]))"
188,"(array([24, 99]), array([104,  42]))"
188,"(array([17, 67]), array([107,  75]))"
188,"(array([23, 92]), array([97, 48]))"
188,"(array([ 15, 112]), array([97, 83]))"
188,"(array([ 6, 32]), array([82, 93]))"
188,"(array([41,  5]), array([ 90, 101]))"
188,"(array([93, 58]), array([37, 83]))"
188,"(array([20, 46]), array([ 76, 115]))"
188,"(array([97, 81]), array([44, 85]))"
188,"(array([24, 82]), array([85, 83]))"
188,"(array([20, 74]), array([ 82, 118]))"
188,"(array([ 1, 98]), array([105,  74]))"
188,"(array([ 0, 43]), array([90, 67]))"
188,"(array([85, 26]), array([ 2, 68]))"
188,"(array([10,  9]), array([22, 99]))"
188,"(array([ 2, 14]), array([ 7, 44]))"
188,"(array([110,  23]), array([ 1, 64]))"
188,"(array([41, 87]), array([47,  1]))"
188,"(array([25, 95]), array([109,   3]))"
188,"(array([30, 49]), array([99, 76]))"
188,"(array([82, 46]), array([27, 36]))"
188,"(array([56, 70]), array([93, 32]))"
188,"(array([89, 81]), array([ 1, 69]))"
188,"(array([41, 99]), array([117,  31]))"
188,"(array([100,  70]), array([11, 46]))"
188,"(array([ 6, 24]), array([26, 67]))"
188,"(array([18, 40]), array([97, 26]))"
188,"(array([56, 78]), array([89, 84]))"
188,"(array([ 7, 59]), array([97, 30]))"
188,"(array([ 0, 80]), array([79, 37]))"
188,"(array([40, 67]), array([100,  63]))"
188,"(array([25, 63]), array([81, 58]))"
188,"(array([18, 97]), array([ 93, 115]))"
188,"(array([99, 65]), array([16, 98]))"
188,"(array([85, 31]), array([41, 97]))"
188,"(array([28, 78]), array([92, 63]))"
188,"(array([ 9, 40]), array([114,  49]))"
188,"(array([117, 100]), array([ 6, 33]))",
"(array([ 29, 118]), array([107,  51]))"
188,"(array([84, 37]), array([43, 80]))"
188,"(array([112,  60]), array([88, 94]))"
188,"(array([22, 57]), array([ 86, 115]))"
188,"(array([32, 43]), array([ 92, 101]))"
188,"(array([82, 51]), array([117,  46]))"
188,"(array([ 1, 13]), array([92, 64]))"
188,"(array([30, 41]), array([85, 54]))"
188,"(array([110,  79]), array([ 10, 107]))"
188,"(array([43, 58]), array([ 2, 39]))"
188,"(array([52, 80]), array([102,  52]))"
188,"(array([ 2, 75]), array([ 77, 115]))"
188,"(array([34, 98]), array([96, 80]))"
188,"(array([25, 97]), array([89, 87]))"
188,"(array([86, 49]), array([27, 96]))"
188,"(array([118,  26]), array([24, 43]))"
188,"(array([85, 59]), array([36, 54]))"
188,"(array([111,  49]), array([36, 89]))"
188,"(array([35, 92]), array([85, 32]))"
188,"(array([ 7, 70]), array([97, 56]))"
188,"(array([29, 76]), array([105,  63]))"
188,"(array([32, 39]), array([97, 79]))"
188,"(array([93, 81]), array([ 9, 46]))"
188,"(array([20, 82]), array([85, 99]))"
188,"(array([18, 90]), array([ 94, 100]))"
188,"(array([100,  55]), array([58, 65]))"
188,"(array([42, 37]), array([38,  1]))"
188,"(array([31, 96]), array([95, 36]))"
188,"(array([17, 36]), array([78, 94]))"
188,"(array([34, 80]), array([91, 54]))"
188,"(array([  9, 101]), array([100,  55]))"
188,"(array([ 9, 74]), array([114,  34]))"
188,"(array([41, 52]), array([118, 107]))"
188,"(array([43, 69]), array([111,   6]))"
188,"(array([13, 44]), array([110,   2]))"
188,"(array([41, 49]), array([82, 43]))"
188,"(array([ 96, 117]), array([ 22, 116]))"
188,"(array([105,  38]), array([ 3, 10]))"
188,"(array([117, 108]), array([48, 85]))"
188,"(array([ 15, 101]), array([102,  53]))"
188,"(array([85, 56]), array([ 10, 117]))"
188,"(array([79, 93]), array([ 9, 31]))"
188,"(array([92, 88]), array([102,  18]))"
188,"(array([0, 4]), array([13, 87]))"
188,"(array([110,  58]), array([37, 68]))"
188,"(array([111,  48]), array([28, 53]))"
188,"(array([108,  40]), array([19, 90]))"
188,"(array([17, 34]), array([101,  45]))"
188,"(array([91, 61]), array([ 3, 63]))"
188,"(array([57, 72]), array([ 1, 35]))"
188,"(array([20, 39]), array([108,  72]))"
188,"(array([82, 40]), array([48, 27]))"
188,"(array([102,  67]), array([ 5, 62]))"
188,"(array([59, 91]), array([ 86, 101]))"
188,"(array([86, 49]), array([ 4, 62]))"
188,"(array([  8, 112]), array([ 73, 114]))"
189,"(array([105, 114]), array([58, 61]))"
189,"(array([52, 19]), array([105,  97]))"
